address,balance_sats
13HUdfEqUXbVyoqGTo5MJGbygxRWFG2k4J,5000000000
1JGVe7FNnwEhRC6yz1Le24YeCKAA94Laui,5000000000
1LURGiKWrnX6n5enrjVNkR1ppnCMajQn2r,5000000000
1HKRQj7K9W4GghULbfNjMzZ2ZZpGUa5kg4,5000000000
17JiqQDvatn4TyaWSTtqvBw7NXwDT96a2x,5000000000
1PLZodi8iHfnmCYKRkVggiKtgk4iSjgTaF,5000000000
1BqhkaY96AfsCzzNjk2pQL8cuDFejDcz2Y,5000000000
17jLHRzGxmUUdtYrqydetVNQsoH1UBCJbH,5000000000
1NTSWVfZfVihvborPNijmJWehaWBKtDtSR,5000000000
1EUbsZhTdViBgTCCusRSFuErSTsynGX4R9,5000000000
16p8sPx2KcXsyVbSKzLy5vWm8UCyNLRUZY,5000000000
112csqHk8KzqLzAEqpW7UdHhi5mq9HsZAV,5000000000
1QGZAdDX53XoZEGn7YXKenBmMj43Ffo2dV,5000000000
19qAELDsLwCufiw9NCFVCp17ic1JmGPCHY,5000000000
18HBsCBByDXAWE7odiHY6VaoJz21P6WZoZ,5000000000
1HBXeBuZadQgB8z1MnpxJW8RtuQWPMGx9g,5000000000
15DkKvELmdwpRxhBY7a6WDFRvHGqm8zKG3,5000000000
18R9R9muqs14XnkByVw3R1SzDXkjeg7YxR,5000000000
1JG4fHkHWN6kSdnZvMmcHZGwYomyxiHNEx,5000000000
1JsCkX6unkrsDiLuYZtp7jTBZmbyd1aaox,5000000000
1NWTf66vqAYUJnzKyRf63MrJRok4F3ZcVf,5000000000
1FxgbRVBwk1NqHV7H3iZCSnMKRkFo1rZS7,5000000000
1PvwzUGiiMURD3TmngQBdrFM38SBA6Rea8,5000000000
12zbgJTwnvyqWRaR2ydhHAz5KeGYtZewMU,5000000000
1FVoviQKzejVGCdqyU8QWEJi4zxDPpL3y,5000000000
19p3HrKYY1pzkpxSeFNUgoiTPtSXrr8cwG,5000000000
1D4SspEwk1FcTsjSq4UovHkHXwoiseRoNH,5000000000
19ArXP3vG2wnWYueXaQpQ5S4ouBnzoE2p6,5000000000
1NYemL1UC7M4EJeJ9tyqADztVNpCnY4uup,5000000000
1FtNkKLefimNuT6mo41v9msoR63Y36oLCb,5000000000
1K8iR63VQ9LH7aqNpoWuHhwiDD5UFgyT4z,5000000000
1MSchWmTMA3PjCp1FSaF8QYbK8mm7e88Ys,5000000000
1N3NpdCayaEHVEPR4YF4cBdmm6nmduX1JD,5000000000
183rdLkDYjBcSf4ovbWbxdCko5effn3P2G,5000000000
1AeSrhsyZGin2MVR31WLdduN9yf8vsSxs7,5000000000
1CgNMESxRnKwH1FaTjuiZDCEv4kXQpdoqp,5000000000
13dcYoLguvyXXsjDNy5DPavoZa8KnG2WP1,5000000000
1BeNyh4NwqvHi2pAJnCwyardoZ5EBLitVL,5000000000
122PJ7gBBB9orw13t5GXwKaKtepExC9Q6m,5000000000
19RDrtix3cxKSBa7eUW7sQDDGBEgyYkpDT,5000000000
12sZkieuiGjRtGEb7aSj7GV72TLEhWTLhA,5000000000
18VJFiQnEBGHLtkCESgcRGmX5psKjAM5sr,5000000000
1LgaqA4tugPxYuQ2F7HU8VqxpWgg27T2tW,5000000000
1KpGSvKVPdH9xuhuSEpgYVPtuw8UA1YFYw,5000000000
14yQYK4poBEv4xD7Rj2dH8S9yDmszfaksM,5000000000
15jGc7jXLzHxCrrv38hRWeU9XHSEGfqhN1,5000000000
1DNv7KiQiPHpH19QgFWpJ11ep8NVz2ZPrX,5000000000
1HxS12vSqc73qN9y8UNg3bkErBKxNcTQc6,5000000000
1DEDR2z84A7EkyxLYFSmXMX6tQgpSVcswB,5000000000
1KQVancRN6P2sT862aFXArtPgKAZs7oyda,5000000000
12EKsnHWzNcbSZRhgyzxRGZDqv223TAvr6,5000000000
19UDwrGUAGh4go7mmwyjMdAE2Aos9DJdXT,5000000000
19ifsfFVPPCMQb4pj79CgBoVYUBDPLLthL,5000000000
1BzGLeUBrVtiKT8WSWLyshAZFj11bNKqWM,5000000000
1KMfXxbF4wZfMFWuu2bMkNgLhJHfwPzG7D,5000000000
15tpwgnDNWCgdDF5ZYxG2Bhp7d6EzbmtvK,5000000000
1DTXhjLC91QGWw94eKRvXK7MM8Rva3xJeG,5000000000
1G46ctanpTFXmBoTj3HgZwFD52k1uopqxg,5000000000
17NK952g6JE5Mpz5NHLV41kg4KfpepamNb,5000000000
1FWcH17dAcGvRV3DLwNaA3dtLNKYKqezpE,5000000000
1GFA85ZRJYezyeyUBbqExsE3mSkxTstjAs,5000000000
14rBBj7pjs8F18htkR4TaF36uTDW6dBQtF,5000000000
174ybxed8Kk45UqR3eCem3xXCAo3uZVC8U,5000000000
1NqxEQi9pgmoCzi5vh43ByT9EgAbQqcW2o,5000000000
14hbrCc1J8TG9zABJRcHoeKKgcjGAkoSdk,5000000000
115WXtVqehZRbhFJthjB8WKKHUwRhwNVV5,5000000000
156BJjAyXuuRpLgonBSqrES3woJ7refhVb,5000000000
1Jaou8NpRtuAwrGAXWh2Pk9jH3R2vJ9bPZ,5000000000
1CdZDnukUZ4QK3Ynjk5hukupczV2zzrXPh,5000000000
16MZ4wCAk3LL56gmPGdTXsfde9t2QcESkZ,5000000000
1CXNDyy9xoZnZE2tHZy7pHZKwSWamUXAP5,5000000000
1LWFZazDBRt6bGDb8ukkCo4H9o297S8pma,5000000000
12vQPdDVU8KHeXMSXBY7e4rRierNjWETLi,5000000000
1B44ewrqDcrUJhNkq1LMHVDBK7H6aYGNY2,5000000000
1Pg79FgcLERuNLUEssCLs5gqvNABX39PbM,5000000000
12TZ8x8vGU7wrSbuwhuN2X27UThztZnhoh,5000000000
16rzNsJXGXdq3ze3hQfymzF2kmxkqfqxSy,5000000000
13Koj25fgdCjR7nXzUpkVwZvcqBJXoe7ta,5000000000
18UivmS7ya9a6qVxBths7u9HkNgpaEU51w,5000000000
1FTybeKchc6Q2YreFjaacpruBSXscRBBZb,5000000000
1G75BV4KnKTD2fFVT8oVWwyYDzyLMHf9re,5000000000
1LGrYJHR3TpAumErM9n8DVPXjjPiRdrFhi,5000000000
14Qsfrz6nNkGkk7DJn9Y7CFBQU36p6RskL,5000000000
1PZ1GP1biDC2LJdYDKVnLQNDgHP3stveip,5000000000
1KmXj6KfvSWtVLsAq74P4uGjVbhgVkwezx,5000000000
14auTej3QwUSUrCkPZ9fjhFJgj7nd2XsiH,5000000000
1viDmh4YBVu4p36FAoGVRauuj9vf8HLmC,5000000000
1CoyDxjWnSJHbPttAX6xvryoEJbfPnDpGT,5000000000
177H7mG9LQVGqirPFHmFN41bn8VJgCCdTm,5000000000
1Hw9453BjioDuM2SY4Akm9rrECoxFPtTaB,5000000000
1DJJermeJRygmmi5APcvRXyQ9onJKwZG2t,5000000000
1BZHVp9fk2jh9LmmksRdKHUfDokdYJDm2e,5000000000
1DMLSRSars1WgLQeEBMz8kdiHYAt7uFiq1,5000000000
16zZ2Tputezac13V5b3NUJg1kr4fCrmsQQ,5000000000
1MRgY5euAVwnyCkhyF7CinFPTBWbRzHGiw,5000000000
1KKSJLKG3c3ii2Jafh3e5w6watf7yErBbU,5000000000
1A1k8nGkZ3XUxWkuonVEvwYRE2kJTPRvuP,4900000000
15iKYvnqHZfeTm4UoqgBGUdHxwDQKcWiGY,5000000000
13ggw2Np3ftP5cqcznRd3fJQcdXuLnM2Wu,5000000000
1EUEWNuSTHJ131PBitySw3vhgQFxGtqfe7,5000000000
18bQtoyqEaWuq2apEFCt7EVk3GHC5jEd9p,5000000000
148TcH4jcS7t3My2TjFeMaP4ivx8HpoR1K,5000000000
1EkRxxv9wErUFAuiDLgXtzP9t5BW1ic7QL,5000000000
13pfYhMRDwjdJDqSxeYfbHmbDi35Djg14M,5000000000
1Ee7BHu6NxkuUZwk8Ug4jHB53tmTf7fxkm,5000000000
1M7JixWSVJp8CYr3PstxTA4zXba2HXFNFr,5000000000
1KrUk8qTnLiN7L5bGaVQXqb84zht8beGDy,5000000000
1KeEuNbDGC76qr9ydMTQ84RibauyhsfG7s,5000000000
1LMmVHYr54JE7HYTXMPpU4MF2D62fTszQX,5000000000
15G9RzDmjidn9Z4JByCVmxk4xsSF1GsaXJ,5000000000
1FecaYuvs1249NxLsmTBY9yQr1YALkadtM,5000000000
12p7H3AKEkXTKfDkuACiU1WuHMKopMXiaJ,5000000000
15K1feE2ZbmPusfoVnkqkKtZbVR3tto3iz,5000000000
19rQuaH76dfhWsCM9nYnfcSrNiNpR5ax87,5000000000
1JNELkHxZr4Tjvzhjx7EaYiDCJvDv4iUyA,5000000000
1AvDpym1QDRBqRgNgg6DfUKUs1DT8pXD6v,5000000000
1JkcnteyrzECmJ9cbmNsdCMQFWrwqbgfDp,5000000000
1MN5bFHjvxAKrB31HBjvcDzLWW1b3DqXW7,5000000000
14Dnkat4MNLTWnRpwwhckjWc9rwmHVK8U8,5000000000
1835REZ6rsmvDSkmasyCr57XeF9hMPiEwj,5000000000
16TnHquTeH7MxWGUiPyfotp3Ns973LggCW,5000000000
1PZHKpXuvRpVs9yYCrCiWChwEmnY7uodD7,5000000000
14SAsNGXQ3XXhwYGEgvTmk2PRmBtCZ574H,5000000000
1E3HgajkweZx4yadHvRwzW7K38DBGuHJ51,5000000000
1A14FDK9PWEeRY77Er5XsKkhKQGXoxe9gc,5000000000
1ELG5ytJzGzDrDbMP2F159PsTq1ZoZzUS6,5000000000
1GA6nJVP6K2W2GKEiyEcwvtxQos8h2aQ9r,5000000000
1KymDkHwK6QgMbb9yNvi55kqQWCBZprboi,5000000000
1652R2WjMujDjcecDXCYBeSomHoRwXDRdf,5000000000
1DucLw6GpEzFXkuguWxhe79Db97cPan1Da,5000000000
1NDm7Pg6L9VfhwG28pmU21rEde7V7RPUjf,5000000000
1GHhAEkQ78g5n5B9ejjTXP8f2cZW4enK74,5000000000
1NhtcVLpv7snyeBHV74xVJHBdAwwGF8Pgw,5000000000
1Dqy7TpDxHCtFzJPCw8xYn3BoGaL8JV4mJ,5000000000
13rgpwJxmsAtj9ktidM96oq7MZbwn7DoVp,5000000000
1BNVEnRmCbdP5QbuPySTHkznoSMMnkbvG6,5000000000
1EQAksEyXPj5hpEBHCnCFUeJN7KUGahk68,5000000000
18RJS4h5FbwwFQGimF2o7SkrBXgBmDGFJZ,5000000000
1DFhVL3LWnJfi4812VFUBhL1ECWsJdxuVM,25000000000
1BQoabgP9z4GGCnh3UudzJYLdbLFUL37GD,5000000000
1h5DokRTwA7eS5YSaMsovTH9HJXaAMG8j,5000000000
1J3nkCdpA2851ay7VTUfzT2ZCbLqz9rkGG,5000000000
1DeFePPhMKMGTbdkrut7TRagoPntqdWmEG,5000000000
1CuJnnCC9CMeCQKVXdzWtKM9QPAwyaxQKJ,5000000000
1QGtJVgixQ59rZUrBVQusVA1u5ZgLfqBpH,5000000000
19n1iL5n2ByMB2jxW9ECEMouf5Rg4x3zJB,5000000000
1MHksgD3Nfis7iX94ay5pq7JTpMicL7mod,5000000000
14kRpiGvB5NPg1cUbiCaCq1YooprV293gg,5000000000
1HGmgvGvJtmuz2dJyANrviBD96btUxigaw,5000000000
15pDgwJ8e6QAcdasW8d3Qq5kuF5QMSyGzR,5000000000
137LBPY88N1wsecxVzzrh283h2Byz4aPST,5000000000
16pMnToFekMPAgtAJ65cWmUsL8xW8iuvPx,5000000000
1DGL2KfPMCt9pDN7fgMibZPS2eFWtycfSw,5000000000
12rMqNBHwKRCcePHp9NH7TS1qQLU1gXHUD,5000000000
1CtS2qgrGnWpCNr27zcFGqYBBR2KQWnKNa,5000000000
19TMPnfNzmiPC4tbKPLSrw5s3BiWeaPugW,5000000000
17kPp11hmUem8wjNkpmjdmBb1Wjv12U4LV,5000000000
1GiKcNzyjt7VV1W49kE8ZkDSP3g9gqaA5,5000000000
17RPxKikoKXkt2JFDZznbdjxL33zABxKAG,5000000000
16VhmETcz5KX5LqJi6K267Kfe7JDPLVukA,5000000000
15KD2qmHpNvte8SK48jjPWkVjgqaedZw23,5000000000
114KwER4auxfseP4ykUqar2qaLuhnkXfBv,5000000000
12cLujEiAYUKDrVuCGA1Fyq2TuRknGqmTH,5000000000
13FrNKrKFHn9Lc5eX4W9wM8qCy3TRFpo6a,5000000000
1Hi12mVfDPXAvdRELBWbXUeupDZm9hjzoB,5000000000
113zysZ4R19pjiicaJdfL6KXay2WFvBhP9,5000000000
1DYoXFyc1VaF7MLGheUY843JHJKbKxnEjs,5000000000
1AeJbCeVkw6HAS5Z2zAThYj8etReCp2rrD,5000000000
15wFP1Fscc4AxcwJzd6VagvrX3SETR5pxz,5000000000
1tbQro4jWCQ6ydtrPrUrh4rm2T66oXadZ,5000000000
19VnK3SFLMmmHmzRp7SMvzvnh6zqthKzzx,5000000000
1PBWBXHWamyo4HYgCrdWZ1anB6X81YMW5r,5000000000
17cDm3A3oxA4EBvYAn4WsM4e2xULCkxNib,5000000000
1AjuRG8MfAVaaMN9L2u1HWL39T85SHGm5R,5000000000
1AUD2u8bpLFDxn7xfYcGDk9AJgi1Zks6RW,5000000000
1LpGhGCHnQSk6mV1a2fizTd1ct5Z22k1qA,5000000000
18FkNb2VhANNXeK5rZdxf3S7iGuWdgiFiT,5000000000
1NncEWmkveqUhox89sa4DtC7svBzCbw24U,5000000000
1B57PHcsQ8Uvod14JJdwc7ffzYbC4govEG,5000000000
1Fv1RjHqiLF7Rz71p9rk3iA599yj9HBJrU,5000000000
1F87mJp2R3eMxxW57dQ2ZxnYTcFAEX7Y1S,5000000000
1LwozpaXWAW7ypRKBLismKjHGXb2HSmZKJ,5000000000
1LpsWWE35ET8PtdUaJDAkBb8NDNVYnW3gq,5000000000
1A1bBFxgz761FSQV7R336AiQjBbivRKk4v,5000000000
1MbJ5feX34TabLrLAWuVaJoq9xGcLJSYRa,5000000000
1MUaQxSB35TF8V3DM1kvhdeKzjSAihTU8o,5000000000
1NNQo4WAHFiSzqsAkjbsz28bQxeec5Kyf2,5000000000
15sXE74Whrwnjp7kYRRiEpNo35V17xfbXw,5000000000
1KKNMGhJrzx4xHhxBcSVFrAYireu4uwZWL,5000000000
1388eaNqGawNrGbfn9LWGSDJzXHxBJugBj,5000000000
1ALTC9SgpLB2QsMazB5inyh1VKREjGyE9h,5000000000
1CoEvJCxjw4JVUuyokCKzmMV2npA4bBdM2,5000000000
18iRadgXgBDR7zjG4deKo5Xaxh2xQtympv,5000000000
1GZvBNZSX56caXm3ZPieNx5GWHbR6uwLAV,5000000000
1DeGRsa1gsRa46xAvwZ6YxeEtrm6pv2ME6,5000000000
16ytkp18FMxBYGfwrSCaifmKxSr4n8LVSk,5000000000
1Eum4fEnHUxCESgmQ5w8pz6vJSpW9dTF2v,5000000000
15zrTLu5CYmAqHqzLdR2zShmUwKwzWaY5Y,5000000000
12n7mC2r4pL524Tchg8ASDWkubFQ55QT6D,5000000000
13TrURHn557Jr5LJNSuZVS5RBqYbHHnPLX,5000000000
15hc4TrKgnWknu2zRctLKWXqK1ityEt4g2,5000000000
1JhMG5V6rMWDSBvVeDaePP2ha8cssTyA52,5000000000
1Lv5oXS5MVE5rYV8RaJVKMuYB7f7FG9VsV,5000000000
1FLJ14NcUACG4yBYcpy4o1h1bNLDmYwctx,5000000000
17hdFJ9KSAUYzVpjVW2Er9tpdC26hvHGGB,5000000000
1AjhxRtSc9kLf8gdrKbAGneJCS1gzg2s66,5000000000
1MMUfNU74KM5hniYL7aYd6GKqPDAWa2JZj,5000000000
1kn6rpawNfXeNbbsQb7e4GozSBxdArgsR,5000000000
1Jts4bNoFfkrgbD6rfqxuTHgbwbHwvgCJ8,5000000000
1CcDmjC2ooZEnm1d39GG6wcqFL653zMJLd,5000000000
1JpsYjiM5FTVPoKCD8Gy7rkokboJFDvshz,5000000000
153HbyyWQaQrssiqH5RR6cVotWVsSLTTDu,5000000000
198GigUtoVirey9CLRFxYuEMqGNJoE4wMx,5000000000
133y6NyxR8EWLPK1ft6pVFoaLb2w1yCaAy,200000000
13wL5hbp8zdVkrx2RXRVBCxDFsKGmpPs7R,5000000000
1PXjYfQhWqGhxpnNdDpY3s6tTcAP1Vu5Xr,5000000000
1LZ6RJXLRJHCurvtwqeRRyGnex4fkGzMWS,5000000000
14Z6XRJ5JnmLNyQ6pnKjxMwvcnTAJRTRiM,5000000000
1FLxDKLZMKSNR22ajg6mSTc7BnwEaY9Nmx,5000000000
1DT3yqTv4tsXfx2z8gGnQN2Tz4ibU7WzBE,5000000000
13ASTQG41BNXStjEX7dLWJqba3ENzQzkFF,5000000000
1GUea7QnQm9wjWWU8VC74ATSCjADXAWMfc,5000000000
19eTsRZ8xvcicZQu14m8ybB8qA3S5eDmtK,5000000000
1EbKjFd1mbMJDouYmSejYD8h6ZTvs8zBxP,5000000000
1M74DTQoHC8doqUtjQCuozoKkqCnVCSPLA,5000000000
1JLmhMdLyeQE7YLeYXJn6gAHj3qkX9XrmD,5000000000
1DzFfcvaKmE2eynMjoLTKDv9PQRyoqnpWj,5000000000
1PaPpJqoMaBGzP1BUzSUgN8rBXKDVXoZiq,5000000000
1By7DGwtuVh27YAVZAvPLUMEboEFeCdWpk,5000000000
1NnCqWoJ6RkCbkiAJexDnS2mn41eyfRrhA,5000000000
1ChC2uWRHpyfax97FNEjirRCkJKmgpQhq8,5000000000
1CnRN5AELz967hPcYM2ccjz6yJRZWL9hsc,5000000000
1QDzH1szRQGGoV2CcUK8PNeTSDCfVBEDhL,5000000000
172cbRcD9WV7ucAvNh9NVsh6yNksfA2FEf,5000000000
14LkZZfHBgJeuUKEzvwREBXg3LnPjckvjU,5000000000
15ZxLgVKj447NQ4d62qvpsvZVc1Dq1Yhzj,5000000000
1F37gtgexMX2Bh3hzLaWujZwxRUCXoKVjU,5001000000
1A4YBeB2ArmdmuYu9e9Gip7aYeGkdnVDDJ,5000000000
1PRwGt24gDMxC7nNFRGhviJASLaTUfTXHd,5000000000
17ThmwAqiXQ18dpGdm93xpcWhtNNHSFijv,5000000000
1EWQnboDALcLNvnaFrUJiDwAM5tTHtw5ZD,5000000000
127b7Wb6suT1RttsWoR2V7kcbSv8jgcRiV,5000000000
1NbpbgAFWBMJYoEBqhR7TkktmEQwH8LQ4h,5000000000
122jKAdvNmxJhSK1irUL5D2abScsuSAmAX,5000000000
1yCp9dw64RUTKyjaLUozBAorWHVQYTsML,5000000000
1KfEPQ8umfg4tnVkskdkTKZ89reaBQx3Yr,5000000000
14RXvTU181o5RbD741aTbSGcTunve2LztT,5000000000
1BMKzEi5h7KVcoGm7TbZTZ82BBzqFoVS5M,5000000000
16PaPef88aDveXRRE8w8P2QmvFi81HqRhn,5000000000
18g1W9ijSWFtyqp3DxMvPbxWiif9i6dykL,5000000000
1Mnzz9SJyEiq49Vb4sovgPBbrMF6EFuMdq,5000000000
1FFwYJYjdtjUagG8d9mNSnSjNxYEEveDVZ,5000000000
1C43eTDSX77TSzXxdideaYR1UjUK1gE4y5,5000000000
17hLV9HG5bdm5r34xKeUtbnPQKjud645rE,5000000000
14cGbnaKp2YSEZeRRzoyXRqhrr4BtH7Noh,5000000000
1Gox8XBmrqSZffocghCA6J9CxYAvTJeXsh,5000000000
1Lbif3uZNpvznFUZ9GFgH5v7oPgziua74L,5000000000
1JyJH96Z4beeBuvkJeBDAdVmcPT6uGna51,5000000000
1Hswn8ANMDVXWdx6cvcwGxMEE2jZuEG7H,5000000000
1MFAhggk4Mhn73mZSXgsLZzig8J3G85Ap6,5000000000
1AAgHyXU7JVCEeQMvBG6vufHB8u5PEbHRL,5000000000
1H5AhropBmFyheoQgBdG1mRyBKPabmVUz9,5000000000
1FryZAkDDpHFEZq3LeCdVXrWQjzrwqPxiX,5000000000
12sQWzVyyQ84GwduJkdpmRJhNMFZyaUzQD,5000000000
1GdbyhcdvG3PceddoYpnT1tVzVZwGsj37j,5000000000
17ZKCQr6crHUMjbwPuvCNeWE4dNQC3d2FR,5000000000
1DhwyQubNdd86eWAaTFJqiAYsw4Hd7esZw,5000000000
18eqocGW1uTf2CFnkhmJ8jYyCUER8SrVWT,5000000000
1JvHcr1n8vk7m2H3FgK1wVjxcYWnzXxjie,5000000000
13ijm2ExZpg4d5KC8aN9WuVNfqrXVYGKUB,5000000000
13SUXkGB1ucymVzMZHMVBUUYQHJrGqExRy,5000000000
1D8SBJUdRzCy88XLf1rCUiQYyz8ommJ1UQ,5000000000
1EL2P9C4kgCxutUc1oJEGrqdUykDqvgnVf,5000000000
1Pimeu45PuuQa6FfAmG2zmhgSuAopUD3zw,5000000000
12Yf1VUZnMeBWfxG4ArtJBqcEoQMXjmXeF,5000000000
1Eu5GrY83aks5idXDPGpNSrLuHrMDymzT4,5000000000
1Eoh5u6t524PGvyQ9r4WD3RwkGZNDztdNV,5000000000
1ME9pPCbMekzmd16CmbBUZajKCE3pvkDG9,5000000000
1Dv4cwaoNc1Zj4g7jJMTBvr6BCTsc4NQ2m,5000000000
1LX7QxaU6b5EE8YGWRmyo91cjX3H1neriY,5000000000
1JAS7Anjw7JNLpW3PWkMqCrfZisGiP932V,5000000000
1Av6c53Cs6UxPoXWrh1N6pformfKrVUb9t,5000000000
1BipPd2vbcw9xmXGFHRs6A6B64VnqVQknu,5000000000
1AhWPa9A134ih1Sr5BRjmnM6EgGnj3DdWG,5000000000
1KQmJygvwWzSkCkufSXQ9vkN9HryWwpXeT,5000000000
18KNJgUJVmcc9rRSNTqPTRbvVPchjJLbcX,5000000000
1D827MB3WgzhEfkMfvntm6uHZtXMsn9qwq,5000000000
1CFSrycTt16bFoxzEcdTHsViRH87wCkatg,5000000000
1H39qAizhh6r6WVWSxxQj1gmahcpassj97,5000000000
1BEq4f6hHWAT71mmRegKw28RLW3prWtmet,5000000000
1JGJ8Au5XMGjvhTe6qyYxf5g91b3RsGN4Y,5000000000
1DCq8JukQVVwSmWJWvHCA5ahbVsjxRvzKB,5000000000
1ojeCnWhSynCNVs5GHmz3o9aguqEDHa2D,5000000000
12dcgEmxnsvsfwbyQu7PxJFfr2gYdQuNGU,5000000000
1F25H3xZPC2jjz2yjikjVeVyG1J4DmaNk7,5000000000
1GqGjLwhiN8L6pzGR8MFQStRiqeSaWqMDB,5000000000
12LVLheuW8LTZNm1Drru6PxtcPNRV6F3Hs,5000000000
1Hwk5QXeEX8WsgeAqosWf2Lg92hxGE58ha,5000000000
1K2F4thJF4TYVduNFQdJDzVUwnDx7LzRfH,5000000000
1Lt3A5MDpe7xHMkjnX2m6i8SVEpzt9mXtL,5000000000
1Gw1su63h1dPioDY948NYtQJ7he7AtsAq8,5000000000
1Mwx8Gm5fHcgo5ZoYpjpq3eDf1zqr4WBZ8,5000000000
1PwBiinvJiFH44apLuXdejCsTckrki48yD,5000000000
1A18MYDvhLJEe8eYVCWstyv1rwJDrGKmmj,5000000000
16i5kXFVuwDDZAFVqc27EufggEHt9uf4JU,5000000000
12UvQCA16SpeaoggwbV8htz3NByG8wpetN,5000000000
1Jy9iL645e5XjGRaHvtkm1R6YnDkQTx7gb,5000000000
1GBeXCykABjBoutV7MqCjvxuhjQzfkx6PZ,5000000000
13CgmGLYQTYF9cDFMSCB7vk1mBoCCy5FKg,5000000000
16vtzCS8MTAYPseFPCh3VFjaFEuMthqaqk,5000000000
15WXpVKuhq7HWJsDYqNsdEnwLZrYpSU7Rb,5000000000
186CZ2Wrk9we8ERG4tTJejmrijcfZSy9rd,5000000000
17k6MiUhnauzhRzxUJGj9sK6wabetECfM5,5000000000
15zgYDMpdST2jYrChzsryT5CHrWBJ9ZkeV,5000000000
1EGCZPaTdNPWqdMdVS21VKNrv2f4DxcTsb,5000000000
19ShezaALZoEsJW1BmF9LbbReAot1Ttm6N,5000000000
1P6dQt1TEvC1K98yNsAmm9McW7oANn8FV1,5000000000
14kY65yjPKL4h2EZmrmVaqJb6sBzp3Tdxr,5000000000
18zr1zpe1NbGAT5mejf5TZEmhrVJK8XLum,5000000000
18Wq2T1C47uU8JFL59hHpDssyuzRM9rG8S,5000000000
1DdBKsHyEXFbEAS7LHgZ95ggV6DGPiLD1t,5000000000
1HxAq1CsNWPKv9gM2SaLkLrSNJKrA625js,5000000000
15NqPSPpJnCwsJhYTC1fEHu6aufTHGqPG4,5000000000
1MbPLspAKYGK2p8eFxHFWMvAw4DUyPx53p,5001000000
1Csg2Nw6LE2cCvb9nDMc3hMc3UnTHboGa,5000000000
17SBwmEaQjZ7hMYudd9jufEhJgKbojJ8Ys,2500060000
1M2h3etVvJ8MgPvaBvrnEyQuqSAWJds7Bd,2500000000
1Q4Wh5wsuEnmWhSjCCPomCvnRQP6Lzxbmd,265220
17XPqVw8ZDKJF4pXA4BJ3n98Vg2mQeVYF2,6217767
1NNxFjS1icmkNsx23RkEnJNdwWDCs8cwuf,466630
1Lb3LfgYZGx5vRNuzmYCRLjK5AD7xQCWbc,5846546
1cHErNkhA4tdd5QNFU2jY48u52DkLujW2,80000
12WL3KtLbmqx8dFg18TnhxpcM87s7gaj31,970000
18fPy6sxzgN5gnsRbeEbCeRZ489kxXpWzU,22030
1BKNvXEVceXibhtU8kecNT9ApZhrERXQJq,12320
1K6DNA7a7FtNZmqdrAsSn1ZJMvpCwhYAzP,19800000
1EWJhgGBregKEG8SAZ3iutKnKBbaFSvEHT,70998
16ToFd8HeJJULnbyzR3jJZ1jv3m3tVYUDe,54265630
1NEFoyuF8CBaxviqZRLEfRt9CgQeaNhCuM,699600
1AK5zTakKMT7MVxoFDnSkFyCH27TeWrC5T,79040
16MfXQeVZr3os5ATP11HxeRia3VxxwiV5M,9990000
1Koia6Ufa4b2HBcKUU24yMZ9v57KEPr99B,15000
1HMmoByCe2jYawNqHrXcfbCJYMFfm5qQF9,940000
1PvJuvLqodvgHSfE3tztyj7tSADPZcj1We,46800
1GVSqTk9SMJLwavdfq8kZF5qhmzeBhdyEV,395125
1GAc3j9XuBHLNumAJ54bi9S8xSDSWu6oKK,4103279
15fEbox5KwJuL2NCraK6YZ6J9fSYrhStHx,240000
1FvSQCtkCzTs8dhD5pnPNphYM6BiRJV441,11818
1DeVVcHaiUbHtxkBQjpY1CTaggSPFSrahy,13450000
1MoCbNaQbN4i2iYF3FHFKSQc7D2tKip3mS,146400
1CktUy9zyMoFBTAhWUiu34xEGvC2cgWBt4,1125000
14TtA9asRiRUYE1Ftxu5fERtqTTfMsHbFk,153718885
1MtYQfFMPHHQkF5u6iLTwdAy9Yik4TbYR6,140000
1A1pH5cU8XTYo1zu8hBcXDETsp7w3ym4yz,10423161
1MokveUMKmUZRCkuHE7LFeQ5dx5m7myPnW,2116461
17EjG6RVxrRPyZA1zkPn3BviQvpScsZTcm,990000
16TNkw2negHMmrFx4E9mdfxgQoFgTwwfTG,520000
1AFJPtxCULbyQq2dacPLLaU147NnBFEkaQ,10620
1GC22dwfhKThmVs9RKbzoLDVkXKbZnxJPd,90000
1MVfSdrsUvR55kPgQ8idXZ2nNyEp9gUJHu,3344957
17fXvKV8RgDCtin5dJaD4TPW2AgddktBfe,90000
1EJ1FF62Sx9wdt6wLcybdLeL91vwXJSYqA,987773
1CLeY9HmyxjZNxAnAmM7GB73cnyeD4tuQH,940000
15neBqxKSWogKm8VrFLXzLraba47P81Gip,86400
12M6pE4rgHfy3PMYUFYu5ZRFpSKEu35v96,49145
13BpcRKQedipsvfSVHgnV8tKxEyLDkvSyh,11360
1FNUFbz4CDu8jVEfuUrJ8eUV4RddEob5PG,4066013
123invstdbPFrDLLR7eB9mx48t3rZDwK2t,9870000
1Dpq6urWkvG41x3EbCePj15yMF1ztsYyFZ,97101426
1EBY775wXfBzSDvKuYYeanuD52UP3LdBE4,796277
1JHVHVU3FjGqRpRhAyjf9dUJHZW1onwngx,9990000
1EJHBmbdXkN221QjkKqQ6Bm8YTd5j8j8mq,2390000
